match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_manager_city,home_style,home_tactics,away_manager,away_gender,away_date,away_manager_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert,home_city,away_city
e9bf296a,2021-12-20 21:00,Levante,Valencia,52.0,48.0,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Estadio Ciudad de Valencia,18851.0,"Valencia, Spain",Pablo González,Alfredo Rodríguez,Israel Bárcena,Alonso De Ena Wolf,David Medié,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Valencia, Spain","Valencia, Spain"
e9c8b8a2,2022-05-15 19:30,Celta Vigo,Elche,48.0,52.0,Eduardo Coudet,Male,1984-09-12,"Buenos Aires, Argentina",Ofensivo,4-2-3-1,Francisco Snow,Male,1979-10-06,"Salamanca, Spain",Táctico,4-4-2,Estadio de Balaídos,10773.0,"Vigo, Spain",Mario Melero,José Martínez,Joan Méndez,Rubén Ruipérez,Adrián Cordero,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Vigo, Spain","Elche, Spain"
e9e0180c,2022-11-01 21:00,Ibiza,Leganés,51.0,49.0,Anquela Snow,Male,1958-02-03,"Linares, Spain",Pragmático,4-4-2,Imanol Idiakez,Male,1972-08-06,"San Sebastián, Spain",Ofensivo,4-3-3,Estadio Municipal de Can Misses,2179.0,"Ibiza, Spain",Alejandro Quintero,José García,Asier Pérez de Mendiola,Sergiu Claudiu Mureşan,Saúl Ais,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,FIFA Elite Referee Certification,"Ibiza, Spain","Leganés, Spain"
e9f8f619,2023-02-26 14:00,Ibiza,Huesca,64.0,36.0,Lucas Alcaraz,Male,1966-06-14,"Ubeda, Spain",Pragmático,4-2-3-1,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Estadio Municipal de Can Misses,2062.0,"Ibiza, Spain",José Guzmán,Ángel Valverde,Ángel Munuera Montero,Albert Ávalos,Gorka Sagues,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Ibiza, Spain","Huesca, Spain"
ea1fae21,2023-09-30 12:00,Granada,Eibar,72.0,28.0,Roger Lamesa Grau,Male,1982-06-05,"Barcelona, Spain",Ofensivo,4-3-3,Yerai Martín,Male,1983-09-19,"Las Palmas de Gran Canaria, Spain",Pragmático,4-3-3,Ciudad Deportiva del Granada CF,,"Granada, Spain",Amy Peñalver Pearce,,,Nuria Sánchez García,,Liga F,Female,2023-2024,CONMEBOL Advanced Referee Accreditation,,,AFC Master Referee Certification,,"Granada, Spain","Eibar, Spain"
ea39bd67,2022-01-22 14:00,Levante,Cádiz,66.0,34.0,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio Ciudad de Valencia,14063.0,"Valencia, Spain",César Soto,Iker De Francisco,Carlos Álvarez,Manuel Pozueta,Xavi Estrada,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Valencia, Spain","Cádiz, Spain"
ea435eb5,2021-11-06 18:15,Oviedo,Las Palmas,41.0,59.0,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Pepe Mel,Male,1963-02-28,"Madrid, Spain",Defensivo,4-4-2,Estadio Carlos Tartiere,9139.0,"Oviedo, Spain",Francisco Hernández,Álvaro González Narváez,Ion Rodríguez Portela,Pedro Muñoz,David Pérez,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Oviedo, Spain","Las Palmas de Gran Canaria, Spain"
ea4411e5,2023-10-01 21:00,Huesca,Sporting Gijón,48.0,52.0,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Miguel Ángel Ramírez,Male,1984-07-10,"Las Palmas de Gran Canaria, Spain",Ofensivo,4-3-3,Estadio El Alcoraz,4884.0,"Huesca, Spain",Manuel Orellana,Javier Garrido Concha,Cino-Angel Ramos,David López Jiménez,David Gálvez,Segunda División,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Huesca, Spain","Gijón, Spain"
ea4d0976,2022-10-01 21:00,Villarreal B,Burgos,55.0,45.0,Miguel Álvarez,Male,1964-11-15,"Castro Urdiales, Spain",Desarrollo Juvenil,4-3-3,Julián Calero,Male,1971-01-16,"Madrid, Spain",Defensivo,4-2-3-1,Ciudad Deportiva Del Villarreal,2015.0,"Villarreal, Spain",Alejandro Quintero,Víctor Jara Cordobés,José García,Rubén Ruipérez,Gorka Sagues,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Burgos, Spain"
ea53f5b2,2022-05-12 20:00,Rayo Vallecano,Villarreal,56.0,44.0,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Estadio del Rayo Vallecano,7945.0,"Madrid, Spain",Isidro Díaz de Mera,Rubén Becerril,Dieg Aguado,David Cambronero,Xavi Estrada,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Madrid, Spain","Villarreal, Spain"
ea5db8b0,2023-05-08 21:00,Eibar,Las Palmas,45.0,55.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,García Pimienta,Male,1974-08-01,"Barcelona, Spain",Desarrollo Juvenil,4-3-3,Estadio Municipal de Ipurúa,6754.0,"Eibar, Spain",Francisco Hernández,Judit Romano,Álvaro González Narváez,Miguel González,Víctor Areces,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Eibar, Spain","Las Palmas de Gran Canaria, Spain"
ea93d7f3,2023-04-09 16:15,Betis,Cádiz,47.0,53.0,Manuel Pellegrini,Male,1953-09-16,"Santiago, Chile",Táctico,4-2-3-1,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio Benito Villamarín,51555.0,"Sevilla, Spain",Guillermo Cuadra,Iván Masso Granado,José Garrido,Manuel Pérez,José González,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Sevilla, Spain","Cádiz, Spain"
eacb3487,2023-09-09 16:15,Burgos,Eibar,42.0,58.0,Bolo Snow,Male,1970-10-28,"Oviedo, Spain",Pragmático,4-2-3-1,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Estadio Municipal de El Plantío,8553.0,"Burgos, Spain",Rafael Sánchez,Jesús Mira,José Hernández,Javier Figueiredo,David Gálvez,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Burgos, Spain","Eibar, Spain"
eadb4a85,2023-10-22 16:15,Girona,Almería,66.0,34.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Estadi Municipal de Montilivi,12884.0,"Girona, Spain",Miguel Ángel Ortiz Arias,José Garrido,Guillermo Santiago,Alexandre Alemán,Carlos del Cerro,La Liga,Male,2023-2024,AFC Master Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Girona, Spain","Almería, Spain"
eafd9715,2021-09-26 16:15,Barcelona,Levante,70.0,30.0,Ronald Koeman,Male,1963-03-21,"Zaandam, Países Bajos",Táctico,4-2-3-1,Paco López,Male,1967-06-01,"Silla, Spain",Ofensivo,4-3-3,Camp Nou,35334.0,"Barcelona, Spain",Isidro Díaz de Mera,Rubén Becerril,Dieg Aguado,Víctor Pérez,Guillermo Cuadra,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Barcelona, Spain","Valencia, Spain"
eb0b28d9,2021-11-29 21:00,Osasuna,Elche,50.0,50.0,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Sergio Mantecón,Male,1972-05-20,"Torrelavega, Spain",Desarrollo Juvenil,4-3-3,Estadio El Sadar,16485.0,"Pamplona, Spain",Isidro Díaz de Mera,Rubén Becerril,Dieg Aguado,Álvaro López,Xavi Estrada,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Pamplona, Spain","Elche, Spain"
eb0ba7e9,2021-10-31 18:30,Getafe,Espanyol,44.0,56.0,Quique Flores,Male,1965-02-23,"Madrid, Spain",Pragmático,4-2-3-1,Vicente Moreno,Male,1974-03-30,"Massanassa, Spain",Ofensivo,4-2-3-1,Coliseum Alfonso Pérez,4721.0,"Getafe, Spain",Alejandro Muñíz,Marcos Cerdán Aguilar,Ignacio Alonso,Guillermo Conejero Sánchez,Alejandro Hernández,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,"Getafe, Spain","Barcelona, Spain"
eb16c239,2022-05-07 16:15,Athletic Club,Valencia,59.0,41.0,Marcelino Snow,Male,1965-08-14,"Villaviciosa, Spain",Ofensivo,4-4-2,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,San Mamés,41091.0,"Bilbao, Spain",Isidro Díaz de Mera,Rubén Becerril,Dieg Aguado,Luis Collado,Ignacio Iglesias,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Bilbao, Spain","Valencia, Spain"
eb19bf03,2022-01-31 21:00,Ibiza,Zaragoza,65.0,35.0,Paco Snow,Male,1976-05-02,"Alicante, Spain",Pragmático,4-4-2,Juan Ignacio Martínez,Male,1964-02-17,"Cieza, Spain",Táctico,4-4-2,Estadio Municipal de Can Misses,4678.0,"Ibiza, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Jorge Tárraga Lajara,David Pérez,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Ibiza, Spain","Zaragoza, Spain"
eb19eb14,2023-10-15 16:15,FC Andorra,Alcorcón,63.0,37.0,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,Estadi Comunal d'Andorra la Vella,1830.0,"Andorra la Vella, Andorra",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Carlos Muñiz Muñoz,Raúl González,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Andorra la Vella, Andorra","Alcorcón, Spain"
eb2f4bca,2023-09-15 21:30,Zaragoza,Racing Sant,63.0,37.0,Fran Escribá,Male,1965-09-03,"Valencia, Spain",Defensivo,4-4-2,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Estadio de la Romareda,27208.0,"Zaragoza, Spain",José Guzmán,Ángel Valverde,Ángel Munuera Montero,David López Jiménez,Gorka Sagues,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Zaragoza, Spain","Santander, Spain"
eb3a2699,2022-03-06 14:00,Lugo,Alcorcón,44.0,56.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,Estadio Anxo Carro,1861.0,"Lugo, Spain",José López,Javier García Lorenzo,Francisco Arencibia,Manuel Pozueta,Dámaso Arcediano,Segunda División,Male,2021-2022,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Lugo, Spain","Alcorcón, Spain"
eb5232b2,2023-09-01 19:30,Cádiz,Villarreal,43.0,57.0,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Quique Setién,Male,1958-09-27,"Santander, Spain",Táctico,4-3-3,Estadio Nuevo Mirandilla,18557.0,"Jerez de la Frontera, Spain",Juan Pulido,José Escuela,Ignacio Alonso,Luis Bestard Servera,Francisco Hernández,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,"Cádiz, Spain","Villarreal, Spain"
eb97c9a3,2023-05-20 18:30,Villarreal B,Levante,48.0,52.0,Miguel Álvarez,Male,1964-11-15,"Castro Urdiales, Spain",Desarrollo Juvenil,4-3-3,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Estadio de la Cerámica,7025.0,"Villarreal, Spain",Francisco Hernández,Judit Romano,Álvaro González Narváez,Albert Catalá,Eduardo Prieto,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Valencia, Spain"
eba0e42c,2022-01-23 14:00,Granada,Osasuna,55.0,45.0,Robert Moreno,Male,1977-09-19,"L'Hospitalet de Llobregat, Spain",Ofensivo,4-3-3,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Estadio Nuevo Los Cármenes,12471.0,"Granada, Spain",Santiago Jaime,Jorge Bueno,Fernando Tresaco Escabosa,Víctor Pérez,David Medié,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Granada, Spain","Pamplona, Spain"
eba37853,2023-10-22 16:00,Levante Planas,Sevilla,55.0,45.0,Thomas Fontaine,Male,1984-10-07,"Sèvres, Francia",Defensivo,4-2-3-1,Anton Zabolotny,Male,1991-06-19,"Luhansk, Ucrania",Defensivo,4-4-2,Camp Municipal Les Planes,,"Barcelona, Spain",Alex Bruno,Daniel Arreola,Marta Villanueva Benavente,Karim Mossaoui,,Liga F,Female,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,,"Valencia, Spain","Sevilla, Spain"
ebaebf9c,2022-11-08 19:00,Elche,Girona,45.0,55.0,Sergio Mantecón,Male,1972-05-20,"Torrelavega, Spain",Desarrollo Juvenil,4-3-3,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Estadio Manuel Martínez Valero,17339.0,"Elche, Spain",Pablo González,Alfredo Rodríguez,Israel Bárcena,Fulgencio Madrid Martínez,José González,La Liga,Male,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Elche, Spain","Girona, Spain"
ebb32848,2022-08-21 19:30,Atlético Madrid,Villarreal,51.0,49.0,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Estadio Cívitas Metropolitano,57033.0,"Madrid, Spain",Ricardo de Burgos,Roberto Díaz Pérez,Jon Núnez,Luis Bestard Servera,Ignacio Iglesias,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,"Madrid, Spain","Villarreal, Spain"
ebd1fe82,2021-10-03 18:30,Villarreal,Betis,58.0,42.0,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Manuel Pellegrini,Male,1953-09-16,"Santiago, Chile",Táctico,4-2-3-1,Estadio de la Cerámica,16719.0,"Villarreal, Spain",José Sánchez,Raúl Cabañero,José Gallego,Antonio Soláns,José González,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Sevilla, Spain"
ebdc95dc,2023-10-14 20:30,Sevilla,Valencia,51.0,49.0,Anton Zabolotny,Male,1991-06-19,"Luhansk, Ucrania",Defensivo,4-4-2,Jesús Oliva,Male,1975-08-17,"Zaragoza, Spain",Pragmático,4-2-3-1,Estadio Jesús Navas,,"Sevilla, Spain",Alicia Espinosa Ríos,Belinda Castilla Mesa,Elena Martínez Moreno,Andrea López Méndez,,Liga F,Female,2023-2024,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,,"Sevilla, Spain","Valencia, Spain"
ec22f95c,2021-11-27 18:15,Sporting Gijón,Fuenlabrada,63.0,37.0,David Gallego,Male,1971-06-17,"Vilobí d'Onyar, Spain",Táctico,4-3-3,José Luis Oltra,Male,1969-03-05,"Valencia, Spain",Ofensivo,4-3-3,Estadio Municipal El Molinón,8989.0,"Gijón, Spain",Francisco Hernández,Álvaro González Narváez,Fabián Blanco,Alberto Fuente Martín,Iñaki Bikandi,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Gijón, Spain","Fuenlabrada, Spain"
ec293233,2022-11-20 12:00,Barcelona,Alavés,68.0,32.0,Jonatan Giráldez,Male,1987-02-05,"San Sebastián, Spain",Ofensivo,4-3-3,Iñigo Juaristi,Male,1980-11-25,"Bilbao, Spain",Defensivo,4-4-2,Estadi Johan Cruyff,,"Barcelona, Spain",Raquel Suárez González,Lidia Lombardero Díaz,Estefanía Benito Benito,Ágata Lopez,,Liga F,Female,2022-2023,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,,"Barcelona, Spain","Vitoria-Gasteiz, Spain"
ec5837c7,2023-04-10 21:00,Alavés,FC Andorra,30.0,70.0,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Estadio de Mendizorroza,12311.0,"Vitoria-Gasteiz, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Alonso De Ena Wolf,David Pérez,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Vitoria-Gasteiz, Spain","Andorra la Vella, Andorra"
ec7587cb,2022-10-23 11:00,Levante,Real Madrid,51.0,49.0,José Luis Sánchez Vera,Male,1958-08-04,"Madrid, Spain",Táctico,4-2-3-1,Alberto Toril,Male,1973-03-27,"La Algaba, Spain",Desarrollo Juvenil,4-3-3,Estadio Ciudad de Valencia,,"Valencia, Spain",Raquel Suárez González,Adriana García Fernández,Estefanía Benito Benito,Coral Couso Cuadrado,,Liga F,Female,2022-2023,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,,"Valencia, Spain","Madrid, Spain"
ec90c2fe,2022-09-16 21:00,Valladolid,Cádiz,57.0,43.0,Pacheta Snow,Male,1968-08-01,"Salamanca, Spain",Defensivo,4-4-2,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio Municipal José Zorrilla,20295.0,"Valladolid, Spain",José Sánchez,Raúl Cabañero,Juan López,Francisco García Riesgo,David Medié,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Valladolid, Spain","Cádiz, Spain"
ec962ecf,2023-04-16 16:15,Sporting Gijón,Alavés,50.0,50.0,Miguel Ángel Ramírez,Male,1984-07-10,"Las Palmas de Gran Canaria, Spain",Ofensivo,4-3-3,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Estadio Municipal El Molinón,18476.0,"Gijón, Spain",Alejandro Quintero,Víctor Jara Cordobés,José García,Manuel Camacho,Eduardo Prieto,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Gijón, Spain","Vitoria-Gasteiz, Spain"
ec987c69,2024-02-14 18:00,Barcelona,Levante,68.0,32.0,Jonatan Giráldez,Male,1987-02-05,"San Sebastián, Spain",Ofensivo,4-3-3,José Luis Sánchez Vera,Male,1958-08-04,"Madrid, Spain",Táctico,4-2-3-1,Estadi Johan Cruyff,,"Barcelona, Spain",Beatriz Cuesta Arribas,,,Ágata Lopez,,Liga F,Female,2023-2024,AFC Master Referee Certification,,,UEFA Pro Referee License,,"Barcelona, Spain","Valencia, Spain"
eca6f082,2022-04-09 18:30,Villarreal,Athletic Club,60.0,40.0,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Marcelino Snow,Male,1965-08-14,"Villaviciosa, Spain",Ofensivo,4-4-2,Estadio de la Cerámica,16603.0,"Villarreal, Spain",Carlos del Cerro,Juan Carlos Yuste,Gonzalo García,Manuel Pozueta,Xavi Estrada,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Bilbao, Spain"
ecd37bcd,2023-12-10 16:15,Racing Sant,Oviedo,49.0,51.0,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,Campos de Sport de El Sardinero,17938.0,"Santander, Spain",Iván Caparrós,Javier García Lorenzo,Christian García,Juan Gordillo,Jon González,Segunda División,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Santander, Spain","Oviedo, Spain"
ecf11fd1,2023-12-08 21:00,Getafe,Valencia,69.0,31.0,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Rubén Baraja,Male,1975-07-11,"Valladolid, Spain",Táctico,4-2-3-1,Coliseum Alfonso Pérez,11515.0,"Getafe, Spain",Guillermo Cuadra,Guadalupe Porras,Alejandro Estevez Iglesias,Daniel Palencia,Eduardo Prieto,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Getafe, Spain","Valencia, Spain"
ed5b7ecb,2022-03-20 18:30,Sevilla,Real Sociedad,60.0,40.0,Lopetegui Snow,Male,1966-08-28,"Asteasu, Spain",Táctico,4-3-3,Imanol Alguacil,Male,1971-04-22,"Orio, Spain",Ofensivo,4-3-3,Estadio Ramón Sánchez Pizjuán,24861.0,"Sevilla, Spain",César Soto,Juan Carlos Yuste,Carlos Álvarez,Fernando Román,Ignacio Iglesias,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Sevilla, Spain","San Sebastián, Spain"
ed5f02e2,2023-11-06 21:00,Getafe,Cádiz,45.0,55.0,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Coliseum Alfonso Pérez,9853.0,"Getafe, Spain",Ricardo de Burgos,Iker De Francisco,Jon Núnez,Francisco García Riesgo,Francisco Hernández,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,"Getafe, Spain","Cádiz, Spain"
ed8a1e97,2022-11-06 21:00,Albacete,Levante,52.0,48.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Estadio Carlos Belmonte,9391.0,"Albacete, Spain",Adrián Cordero,Asier Pérez de Mendiola,Gonzalo López,José Antonio Sánchez,Daniel Ocón,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Albacete, Spain","Valencia, Spain"
eda40c8e,2023-10-28 18:30,Mallorca,Getafe,59.0,41.0,Javier Aguirre,Male,1958-12-01,"Mexico City, México",Pragmático,4-4-2,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Estadi Mallorca Son Moix,15310.0,"Palma, Spain",Pablo González,Israel Bárcena,Rubén Porras,Juan Manrique,Juan Martínez,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Palma de Mallorca, Spain","Getafe, Spain"
edcc3e7a,2022-09-17 16:15,Barcelona,Elche,76.0,24.0,Xavi Snow,Male,1980-01-25,"Terrassa, Spain",Desarrollo Juvenil,4-3-3,Francisco Snow,Male,1979-10-06,"Salamanca, Spain",Táctico,4-4-2,Camp Nou,85073.0,"Barcelona, Spain",Alejandro Muñíz,Ignacio Alonso,Fabián Blanco,Daniel Pastoriza,José González,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Barcelona, Spain","Elche, Spain"
