id,cost,exclusive,PlacementDate,placement_type,type_description,ads,building,programme,post
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",6750,,,21846
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",4654,,TechVisión España - News Today,15077
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",6725,Eldense - KickOff Kits,,18036
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",3337,Valladolid - PitchPerfect Provisions,EducationUpdate TV - Investigative Report,14134
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",4218,,CulturalChronicle FM - Rockin' Rhythms,
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",7287,,FútbolRadio - Morning Melodies,21581
963,327000,2017-11-16 04:10:34,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",5398,Huesca - SoccerSphere,NoticiasVision - Investigative Report,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,6735,Valencia - Striker's Style Outlet,Asturias Vision - Sports Express,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,9696,Las Palmas - Referee's Choice Sports,,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,2599,Eldense - GoalLine Gear,ScienceBeat Radio - Retro Rewind,14742
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10457,Girona - GoalLine Gear,,21487
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,2430,Málaga - PitchSide Pro Shop,Melilla Beats - Midnight Mood,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,3795,,BalonmanoFM - Twilight Tunes,15996
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,1685,,SocialIssues TV - Sports Highlights,15755
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,1952,,,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,9238,,,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,6361,Albacete - SoccerSphere,,20907
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,5929,Cartagena - NetBound Sports,,21033
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,7171,,,21168
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10694,CD Mirandés - PitchPerfect Provisions,,
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10575,,CulturalChronicle TV - Late Night Sports,19755
964,339500,2023-02-05 02:58:23,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,5057,,,
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,9826,,Melilla Vision - Investigative Report,
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,7482,Huesca - PitchSide Pro Shop,EsquíExtreme TV - Late Night Sports,15523
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,3990,Real Madrid - PitchSide Pro Shop,,19871
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,8498,Málaga - TurfTrends Emporium,,18422
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,8564,Amorebieta - SoccerSphere,Rioja Vision - Sports Express,20293
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,1471,Levante - KickOff Kits,,17437
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,6756,,BalonmanoFM - Rockin' Rhythms,14810
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,7982,Alcorcón - CornerKick Collections,TenisTalk FM - Classic Countdown,16488
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,3515,,,
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,8118,Eldense - Striker's Style Outlet,Catalunya TV - Sports Talk,14748
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,2801,UDG Tenerife - CornerKick Collections,,13078
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,10271,,SportsNews FM - Soulful Sessions,13314
965,281500,2021-09-13 15:34:39,0,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,3964,,,20462
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,2195,Alhama - Striker's Style Outlet,,
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,10549,,Mallorca Wave Radio - Classic Countdown,20366
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7957,Osasuna - TurfTrends Emporium,SevillaVision - Daily News Recap,12411
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,10991,Getafe - PitchSide Pro Shop,BreakingNow FM - Late Night Jazz,
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,6489,,BalonmanoFM - Morning Melodies,20938
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,9146,,,16963
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,1413,Sporting Gijón - PitchPerfect Provisions,Navarra Waves - Smooth Sounds,15622
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7038,Granada - SoccerSphere,,20059
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,5039,,,16174
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,9474,Sevilla - Referee's Choice Sports,Catalunya Radio Plus - Late Night Jazz,
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,2708,,,17968
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7985,,EconomyInsights Radio - Late Night Jazz,18704
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,4252,Osasuna - TurfTrends Emporium,GlobalUpdate TV - Sports Center,
966,8500,2024-07-16 18:33:46,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,9011,,Galicia Radio Viva - Classic Countdown,21760
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",8028,Athletic Club - CornerKick Collections,,21039
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",3406,,,12843
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",8926,,,22105
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",2720,Burgos - PitchSide Pro Shop,,21902
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",5374,,Rioja Vision - Weekend Magazine,18032
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",3398,,,
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",2178,,UltraRunning TV - Live Sports Update,13646
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",1041,Albacete - GoalLine Gear,ScienceBeat Radio - Happy Hour Hits,21251
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",8735,Valencia - Referee's Choice Sports,,15780
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",7074,Real Madrid - CornerKick Collections,TenisVision - Sports Talk,
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",6297,Cartagena - CornerKick Collections,HealthWatch TV - Prime Time News,14870
967,381500,2024-01-26 08:13:13,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",7192,,CiclismoTV - Sports Center,21643
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",5773,Burgos - Striker's Style Outlet,Extremadura TV - Global News Roundup,16677
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",9193,Getafe - NetBound Sports,Navarra Waves - Latin Lounge,21424
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4549,Athletic Club - Striker's Style Outlet,Valencia TV - Weekend Magazine,13873
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",7737,,,18409
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4058,,UltraRunning TV - Current Affairs,
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",5463,Levante Planas - CornerKick Collections,,
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",9946,,NoticiasFM - Rockin' Rhythms,13991
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",5643,,Valencia Radio Activa - Twilight Tunes,20831
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",6588,,,18300
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",5237,Cádiz - PitchSide Pro Shop,,13471
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4682,Real Sociedad - TurfTrends Emporium,,22236
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4361,Levante Planas - CornerKick Collections,,
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",1260,Lugo - KickOff Kits,,
968,56500,2022-01-03 12:43:18,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",9743,Real Sociedad - NetBound Sports,EsquíExtreme Radio - Sunrise Symphony,20643
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,9141,Eldense - CornerKick Collections,TravelBulletin TV - Sunday Magazine,14320
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,4129,,DeporteFM - Funky Fusion,19122
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,1682,Fuenlabrada - GoalLine Gear,Ceuta Radio - Funky Fusion,
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,7077,Madrid CFF - PitchPerfect Provisions,,14860
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,7069,,,17276
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,5247,Las Palmas - TurfTrends Emporium,GolSports Radio - Smooth Sounds,
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,3025,Villarreal B - NetBound Sports,,
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,6698,,,16351
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,1920,Celta Vigo - PitchSide Pro Shop,EnvironmentFocus TV - Magazine Showcase,
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,8090,Sevilla - CornerKick Collections,Andalusia News - Sports Highlights,
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,2100,Barcelona - PitchSide Pro Shop,Rioja Vision - Sports Insight,20277
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,8751,,,
969,340500,2020-10-29 02:49:13,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,3446,Lugo - NetBound Sports,,21131
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,3989,Cartagena - KickOff Kits,SportsVision - Feature Report,
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,10265,Celta Vigo - NetBound Sports,,16011
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,6330,,,17027
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,7850,,EquestrianRide FM - Weekend Vibes,15614
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,3001,,,
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,10530,,EnvironmentFocus TV - Breaking News,17223
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8929,Celta Vigo - PitchSide Pro Shop,Castilla TV - Current Affairs,20216
970,104500,2018-02-14 03:59:30,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,9689,Valencia - GoalLine Gear,,20714
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,9882,Alavés - Referee's Choice Sports,Catalunya TV - Sports Talk,15409
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,10203,Cádiz - NetBound Sports,,16652
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,1545,,,
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,3365,,Galicia TV - Sports Talk,13759
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,7675,,Rioja Vision - Sports Talk,20085
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,1378,,UltraRunning TV - Live Sports Update,13341
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,3187,Valencia - PitchSide Pro Shop,,16358
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,10235,,,
971,473500,2021-12-24 03:19:53,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,7502,Albacete - PitchSide Pro Shop,,18118
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,6499,Fuenlabrada - Striker's Style Outlet,,18743
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,9638,Racing Sant - PitchPerfect Provisions,Iberia News Channel - Current Affairs,15774
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,3262,Sevilla - Striker's Style Outlet,,
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,7695,,TenisTalk FM - Classic Countdown,
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,5606,Málaga - Referee's Choice Sports,,20878
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,1225,Ponferradina - Referee's Choice Sports,,14395
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,10172,,BreakingNow TV - News Today,
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,1196,Sporting Gijón - GoalLine Gear,,15623
972,116000,2024-10-30 01:43:24,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,7976,,Andalusia News - Sports Buzz,14158
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,6059,,,
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,8301,Racing Sant - GoalLine Gear,SevillaVision - Political Digest,15330
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,1120,,GolSports Radio - Classic Countdown,19754
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,10782,Lugo - PitchSide Pro Shop,,
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,4962,Fuenlabrada - Referee's Choice Sports,,17172
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,2381,,Iberia News Channel - Sports Insight,15900
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,2776,,Asturias Vision - Sports Buzz,18945
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,7231,Sevilla - Referee's Choice Sports,HeadlineNews TV - Behind the Headlines,14157
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,9279,,CulturalChronicle TV - Sports Talk,16416
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,5558,,ActualidadTV - Sports Insight,21520
973,28500,2021-10-10 09:06:12,1,Television Commercials,Video ads broadcasted on television networks during commercial breaks.,1309,,CiclismoTV - Sports Express,14562
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",3305,Eldense - SoccerSphere,Balearic TV - Behind the Headlines,22318
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",4009,Burgos - Striker's Style Outlet,,15581
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",9693,,,13783
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",10149,,,21079
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",5001,,GolSports TV - Magazine Showcase,19795
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",4076,Huesca - Referee's Choice Sports,Costa Vision - Behind the Headlines,13711
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",2945,Atlético Madrid - PitchSide Pro Shop,,13119
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",3493,Cartagena - CornerKick Collections,,
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",3607,Sporting Gijón - Referee's Choice Sports,,21401
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",10902,,,22039
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",4621,,,16577
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",3342,Atlético Madrid - TurfTrends Emporium,,21941
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",6869,,,17784
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",10904,,,16451
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",3207,Cádiz - CornerKick Collections,GolSports TV - Sports Express,18927
974,315500,2021-04-24 22:29:18,1,Mobile App Ads,"Advertisements within mobile applications, often in the form of banners or interstitials.",5812,,,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",6999,,BreakingNow FM - Afternoon Harmony,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",9383,,,20702
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",6219,,,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",9544,,,14142
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",1331,Atlético Madrid - PitchSide Pro Shop,,20626
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",3366,,Andalucía TV - Magazine Live,15636
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4848,,,16784
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",2721,,,20484
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",1010,Valladolid - SoccerSphere,Galicia TV - Global News Roundup,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",10942,Espanyol - NetBound Sports,,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",1260,,,18683
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",9852,Sporting Gijón - KickOff Kits,UltraRunning FM - Twilight Tunes,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",6161,Levante Planas - Referee's Choice Sports,,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",5353,Atlético Madrid - Striker's Style Outlet,ScienceBeat Radio - Late Night Jazz,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",3005,,GolSports TV - Magazine Showcase,
975,158000,2017-12-17 23:57:52,0,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4346,,,13083
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,4083,Ibiza - NetBound Sports,,14876
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,6239,Betis - Striker's Style Outlet,EscaladaExtreme TV - Magazine Live,13046
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,3061,Granada - SoccerSphere,,13835
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,8169,Valladolid - NetBound Sports,Valencia TV pure - Sports Highlights,21261
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,5073,Madrid CFF - Striker's Style Outlet,GlobalUpdate Radio - Late Night Jazz,21528
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,2095,Sporting Gijón - TurfTrends Emporium,SportsNews FM - Sunday Soothing,20613
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,9650,Racing Ferrol - Referee's Choice Sports,Galicia Radio Viva - Classic Countdown,16765
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,3142,,SocialIssues TV - Morning Edition,19078
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,6941,,,
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,10562,Espanyol - PitchPerfect Provisions,Iberia News Channel - Sports Highlights,
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,4636,,Andalucía Waves - Midday Mix,18553
976,405500,2024-08-03 11:06:41,0,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,2188,Sporting Gijón - KickOff Kits,,18882
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8533,Levante - CornerKick Collections,,15612
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,6347,,Andalusia News - Health Magazine,16681
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,10607,,,
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8028,Huesca - SoccerSphere,,17453
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8976,,,20608
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8877,,FútbolRadio - Happy Hour Hits,13686
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8873,Getafe - NetBound Sports,,15798
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,2952,,EducationUpdate Radio - Evening Echoes,
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,7263,,TechVisión España - Sports Buzz,
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,3913,,ScienceBeat TV - Live Sports Update,13735
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,2368,,,17844
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,2822,Sevilla - Striker's Style Outlet,,
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,8116,,,18085
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,9211,Eibar - TurfTrends Emporium,SevillaVision - Sports Spectacle,17574
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,6047,CD Mirandés - SoccerSphere,CiclismoWave Radio - Soulful Sessions,21473
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,2082,Oviedo - SoccerSphere,,
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,2241,,,
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,1819,,,12437
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,10667,,Andalucía TV - Investigative Report,19359
977,334500,2020-11-19 07:27:42,0,Influencer Marketing,Collaborating with influencers to promote a product or service.,6138,Villarreal B - Striker's Style Outlet,,15961
